category,text
1,mourinho to escape fa charge chelsea boss jose mourinho will not face any football association action over the comments he made after their carling cup tie with manchester united.  mourinho intimated that united boss sir alex ferguson influenced referee neale barry after the duo walked down the tunnel together at half-time. but an fa spokesman told bbc sport:  we are not taking action over mourinho.  we have looked at the comments and we have decided that no further action is required. that is the end of it.  mourinho was concerned that ferguson s conversation with barry was followed by an inconsistent display by the official.  i see one referee in the first half and another in the second   said mourinho.  if the fa ask me what happened  i will tell them. what i saw and felt made it easier to understand a few things.   maybe when i turn 60 and have been managing in the same league for 20 years and have the respect of everybody i will have the power to speak to people and make them tremble a little bit.  the referee controlled the game in one way during the first half but in the second they had dozens of free-kicks. it was fault after fault  dive after dive.  but i know the referee did not walk to the dressing rooms alone at half-time. he should only have had his two assistants and the fourth official with him  but there was also someone else.  referees chief keith hackett believes mourinho should retract his comments about ferguson and barry as he believes the blues boss has questioned their integrity.  i m hoping he might reconsider his comments  unfortunately this is the nature of the game   said hackett.  i don t want referees or myself getting in the psychological warfare between two managers. for the second leg we have an experienced referee  and we should be talking about the quality of that game rather than the refereeing.  sometimes managers have grounds for comments  and i note that  but a referees integrity has been questioned  that is offensive and should be avoided. mr mourinho should look at the facts.  mourinho added that the match was entertaining for a goalless draw and insisted his team could still reach the final.  it s 0-0  so if we win we go through and if we get a draw we go to extra time   he said.  we have exactly the same chance we had before this game.  we are confident of getting a result but we know what manchester united is  a footballing power. it ll be difficult for us  but also for them.
1,vickery upbeat about arm injury england prop phil vickery is staying positive despite a broken arm ruling him out of the rbs six nations.  the 28-year-old fractured the radius in his right forearm during gloucester s 17-16 win over bath on saturday. he will undergo an operation on monday and is expected to be out for at least six weeks. he said:  this isn t an injury that will stop me from working hard on the fitness elements and being around the lads.  he added:  i ve got the operation this afternoon and i could be back doing fitness work after a week.   as frustrating as it is  i ve got to be positive.   after the game  vickery spoke with bath prop david barnes  who also broke his arm recently.  i had a chat with david barnes and it looks like a similar injury to him   he said.  he said he had the operation and he was back running after a week.  there s no doubt that i m going to get involved and be around this place as soon as i can after the operation.  gloucester director of rugby nigel melville said:  phil has broken his radius  which is the large bone in his forearm.  i don t really know how it happened  but phil will definitely be out of action for at least six weeks.  i feel very sorry for him  as he has been in great shape. he really needed 80 minutes of rugby this weekend  and then this happened. mentally  it must be very hard for him.
1,downing injury mars uefa victory middlesbrough boss steve mcclaren hopes that stewart downing did not seriously damage his hamstring during the 2-1 uefa cup win over graz ak.  the winger was carried off on a stretcher in the closing stages as boro booked their place in the last 16. mcclaren said:  stewart has tweaked a hamstring  which is a blow for us. we will assess it in the morning.  but i m delighted with the match result. they say in sport you can win ugly - and we certainly did.  mcclaren was relieved to make it through after a tough encounter at the riverside.   to be fair to graz  they had a gameplan - they knocked the ball forward  especially in the first half  and we struggled to deal with it.  in the second half we were better but it was frustrating because we got the goal - but one slip and they were back in it.  boro face sporting lisbon for a place in the quarter-finals after the portuguese side saw off feyenoord on thursday. and mcclaren added:  sporting are technically very good - portuguese sides always are.  but the journey goes on for us and we will now go to their magnificent stadium - after the first game here - we ll look forward to it.  goalscorer jimmy floyd hasselbaink added:  it wasn t a particularly beautiful match to watch - but they made it difficult for us.  we didn t play well at all. but you need a little bit of luck and i think we got that when my shot went through the legs of their goalkeeper.  i would have liked to play in holland - that would have been a little bit special to me.  but so is going back to portugal - i ll be playing against some lads i played with at boavista.
1,curbishley delight for johansson charlton manager alan curbishley paid tribute to two-goal striker jonatan johansson after beating norwich.  curbishley said after the 4-0 win:  there was talk about norwich being interested in the summer but i have a lot of faith in jonatan.  when there was talk of other clubs i just told him he was going nowhere.  he s part of our squad and he got us a couple of important goals early on. i m sure he s happy here  but i was delighted with all the players.  curbishley was subjected to criticism from charlton fans recently  and he said:  the thing about this club is that we have got where we are by all pulling in the same direction.  that s happened for however long i ve been here and we don t want people taking sides.
0,eu ministers to mull jet fuel tax european union finance ministers are meeting on thursday in brussels  where they are to discuss a controversial jet fuel tax.  a levy on jet fuel has been suggested as a way to raise funds to finance aid for the world s poorest nations. airlines and aviation bodies have reacted strongly against the plans  saying they would hurt companies at a time when earnings are under pressure. the eu said a tax would only be passed after full consultation with airlines. it was keen to point out earlier this week that any new tax on jet fuel should not hurt the  competitiveness of the airlines . ministers will also be discussing reforms to regulations governing european public spending.  global leaders have focused attention on poverty reduction and development at recent meetings of the g7 group and world economic forum. the world s richest countries have said they want to boost the amount of aid they give to 0.7% of their annual gross national income by 2015. many eu ministers are thought to support the plan to tax jet fuel - tabled by france and germany following the recent g7 meeting. at present  the fuel used by airlines enjoys either a very low tax rate or is untaxed in eu member states.
0,astrazeneca hit by drug failure shares in anglo-swedish drug have closed down 8% in uk trade after the failure of its iressa drug in a major clinical trial.  the lung cancer drug did not significantly prolong survival in patients with the disease. this setback for the group follows the rejection by the us in october of its anti-coagulant pill exanta. meanwhile  another of its major money spinners - cholesterol drug crestor - is facing mounting safety concerns.  this would be two of the three blockbuster drugs that were meant to power the company forward failing... and we ve got risks on crestor   said nick turner  analyst at brokers jefferies.  astrazeneca had hoped to pitch its iressa drug against rival medicine tarceva. but iressa proved no better than a placebo in extending lives in the trial involving 1 692 patients. tarceva - made by osi pharmaceuticals  genentech and roche - has already proved to be successful in helping prolong the life of lung cancer patients. aztrazeneca has now appointed a new executive director to the board. john patterson will be in charge of drug development. the company said mr patterson would make  substantial changes to the clinical organisation and its processes .  i am determined to improve our development and regulatory performance  restore confidence in the company and value to shareholders   said chief executive tom mckillop.
1,athens memories soar above lows well  it s goodbye to another olympic year and as usual there were plenty of highs and lows in athens.  obviously  there s no getting away from the differing fortunes of kelly holmes and paula radcliffe. but i want to remind you of a few more events that made 2004 another year to remember - or forget - for athletics.      one of my favourite olympic moments was kelly s success in the 800m.  winning that race was the key to her success because if she won that then the 1500m would be a bit of a formality. kelly had been full of  should i  shouldn t i   thoughts about going for the double in athens. i thought why wouldn t you do the 800m  it s your best event  it was such good fun to commentate on her 1500m and it was nice to be able to be part of her athens story.      the victory for the british men s 4x100m relay team was a bit of a surprise but a great climax to the games. i think the four of them - jason gardener  darren campbell  marlon devonish and mark lewis-francis - knew deep down that it was their best chance of a medal. the lads had run poorly in the individual sprints so maybe they did lift their game when they knew something was really at stake.      hicham el guerrouj s olympic double is a much bigger achievement than kelly s on a global scale.  he was the first man since for 80 years to win both the 1500m and 5 000m titles. as soon as he had added the 5 000m crown and i had finished commentating  i jumped up  ran down the stairs  pushed everyone out the way and just gave him a big hug. he is one of the few african runners who has embraced the tradition of the mile and he loves to hear all the roger bannister stories. hicham is someone i enjoy having a bit of time with  even though my french and his english are not very good.      what happened to paula in athens this year is the obvious low on a personal level and for the expectations of the nation as well. there were a set of circumstances around athens that conspired to produce a very dramatic ending which i think has been greatly misunderstood. dropping out of the marathon was the right thing to do but starting in the 10 000m five days later was not wise. that was her heart and not her head reacting. paula had a lot of little things going wrong in her preparation and on the day.  things like niggling injuries  not being able to do all her running sessions and feeling the pressure of the race looming ahead of her. i think she came to the start line in athens physically and emotionally drained. and if even the smallest thing doesn t feel right when you are preparing to race a marathon  10 miles down the road it will hit you like a brick wall. the positive thing to take from paula s olympics it that she will have learned a lot from it and so will a lot of people - including me.      purely as a race  paula s victory in the new york marathon has to go down as one of the most thrilling. it was so nip-and-tuck between her and kenya s susan chepkemei and you don t usually get that kind of excitement in marathons. it was also a real delight for all athletics fans because  to use one of my favourite words  paula showed real  bouncebackability . and it was a bit of a rarity for me too because i genuinely did not have an inkling how the race was going to pan out.      kelly and the 4x100m boys  victories papered over the cracks in the general performance of the british team. we should be concerned that we re not producing enough people who are capable of reaching finals at senior level.  the only individual men s finalist on the track was michael east in the 1500m. i am beginning to look down and wonder where are the new breed  and that s where things begin to look even gloomier for british athletics as we did not win any medals at the world junior championships in italy. dani barnes came fourth in the 1500m and she was the highest finisher for team gb. the thing is if we don t have athletes getting into the finals at junior level then it really doesn t look good for the beijing olympics and beyond.      i tell you what i really enjoyed this year  benita johnson winning the world cross country championships back in march. in the absence of paula  we tend to think of the event as something of an african preserve. so to have an australian come up and deliver such a surprise was something special.      to be honest  i m getting bored with all the drug scandals  especially balco. i just wish the whole thing would come to a head so we can move on.  having said that  i m always pleased when drugs cheats are caught because it shows the sport is standing up to it and not turning a blind eye anymore. and one of the positive things to come out of balco is people are starting to blow the whistle. we need more people to come forward and help the authorities kick out the cheats. as regards the case against greek sprinters kostas kenteris and katerina thanou  well suspicions have been hanging over kenteris for a while. the bottom line is we cannot keep letting drugs damage the sport because if we do then it stops everyone enjoying it.
0,hyundai to build new india plant south korea s hyundai motor has announced that it plans to build a second plant in india to meet the country s growing demand for cars.  the company didn t give details of its investment but it said the new plant would produce 150 000 cars a year. this will boost the annual production capacity of the company - india s second-largest car manufacturer - to 400 000 units. hyundai expects its sales in india to grow 16% to 250 000 in 2005. by 2010  it expects to nearly double sales to 400 000 cars. the new plant will be built close to the existing one in chennai  in the southern province of tamil nadu.  south korea s top car maker estimates that the indian market will grow 15% this year  to 920 000 vehicles  reaching 1.6 million vehicles by 2010. demand in india has been driven by the poor state of public transport and the very low level of car ownership  analysts said. figures show that currently only eight people per thousand are car owners.  we desperately need to expand our production in order to meet growing demand in the indian auto market  which is growing over 12 percent every year  and to top our competitors   chairman chung mong-koo said in the statement. he said the company plans to use india as a base for exports to europe  latin america and the middle east. the company - which controls half of the south korean s market - aims to become a global top five auto maker by 2010.
1,tevez - an argentine in brazil some 65 years ago bernardo gandulla left boca juniors in his native argentina and headed for brazil.  he arrived at the vasco da gama club with considerable prestige - which he failed to live up to. he left an impression  but not for reasons he would have wanted. the only thing of note he did was to throw the ball back when it went out of play. even today   gandula  is the term used in brazil for ballboy. brazilians delighted in the failure of gandulla then  and many will delight now if history is repeated. another boca juniors player is coming to brazil.  the new maradona  - carlos tevez - is joining corinthians for nearly $20m in a strong candidate for the strangest move of the year. corinthians - or the london-based company who have just entered into partnership with them - appear to have paid well above the odds for tevez. it is particularly strange as - until last week - tevez was not even an especially big name in brazil  where the argentine championship is not shown.  presumably there is some financial logic behind the move. what is harder to work out is why tevez should be interested in heading north  rather than across the atlantic. argentina s brightest new star hit top form in august as he spearheaded the charge towards the olympic gold medal. but the subsequent months have not been easy for tevez. boca re-signed martin palermo  forcing tevez to vacate his favoured centre forward role. and off the pitch he gave the press plenty to report - atletico madrid gave up on him after declaring his private life to be  disorganized.  hounded by the press  tevez grew tired of his life in buenos aires. so now he says that he is heading for corinthians in search of  tranquillity.  anyone acquainted with the city of s&#227;o paulo will relish the nonsense of this declaration. brazil s biggest city is a sprawling  ugly  restless metropolis. once it shared with buenos aires the same melancholy air of a city of italian immigrants.  but that world now lies buried under skyscrapers. the most turbulent place in this frenetic city is sport club corinthians. it is the most passionately supported club in brazil. pel&#233; scored reams of goals against them  reasoning that unless he did something special the corinthians fans were capable of winning the game on their own. that passion can also be turned against the team - especially nowadays  when the level of urban violence gives a hysterical edge to life in brazil s big cities. corinthians fans have invaded the dressing room or ambushed the team coach to attack the players. tevez  then  can kiss tranquillity goodbye. he can also say farewell to the copa libertadores  south america s champions league. corinthians have not qualified. indeed  he will have a long wait for a worthwhile match. next year s brazilian championship only gets underway at the end of april. until then he will have to make do with the foolish s&#227;o paulo state championship  an appalling waste of his talent. there will be matches in small towns on poor pitches with plenty of defenders keen to kick him all the way back to argentina. like so many of the top south american players  tevez has the gift of being able to surprise - to feint right and go left  to pass when he was expected to dribble  to shoot and catch the goalkeeper unawares. but his choice of destination is the biggest surprise of all.
0,water firm suez in argentina row a conflict between the argentine state and water firm aguas argentinas  controlled by france s suez  is casting doubt on the firm s future.  the firm  which serves the province of buenos aires  wants a tariff rise of 60% to fund water-supply improvements. the government has rejected the 60% rise and wants aguas argentinas to make an annual investment of 400m pesos ($136m; Â£72.3m) in improvements. planning minister julio de vido has offered state help but not for  free .  mr de vido said that the argentine state would not make a contribution  in the form of a subsidy .  he has said a contribution could be made in return for a seat on the company s board. he added that the government is in discussions with aguas argentinas about what role it might take in the event that a state contribution is agreed. however  aguas argentinas told the argentine newspaper clarin it would not accept any change to its legal structure and  in practice  this rules out state participation on its board. the planning minister didn t rule out the possibility of cancelling aguas argentinas water concession. yet he added that he didn t like to do  futurology . but last week  argentine economic minister  roberto lavagna  told the french media in paris that the government was considering allowing a 16% increase in tariffs and the possibility of a state contribution to aguas argentinas infrastructure investments. speaking in buenos aires  mr de vido later denied the possibility of any tariff increase and insisted that the annual investment in water infrastructure was at the centre of the discussions. he added that in the coming weeks the future of aguas argentinas would be decided. suez owns 40% of aguas argentinas (39.9%)  while spain s aguas de barcelona is its second biggest shareholder with 25.01%. recently  suez lost a water concession in bolivia after mass protests in the city of el alto (the poorest in the country)  with citizens complaining of unfair water charges. this forced the government to cancel the contract.  in argentina  suez s subsidiary  which has been fined for cutting the supply of water during a recent heat wave and allegedly failing to keep up investment to meet the demand for water  has maintained a tense relationship with the argentine government. during the last financial crisis in argentina  the firm sued the state alleging that converting its tariffs from us dollars to pesos  and then freezing them during devaluation  had affected the company and made it difficult for it to meet its contractual obligations. when president nestor kirchner of argentina arrived in power he began to negotiate a solution to the disagreements with international utilities operating in argentina. but he has rejected any tariff increases  alleging this will impoverish citizens further. he has also asked for more investments to meet the growing demand for water. on may 2004  aguas argentinas and the government signed an agreement to renegotiate its buenos aires water-concession contract. the firm agreed to invest 242m pesos. the issue has attracted european interest. last week in paris  president kirchner discussed this problem and other issues with french president jacques chirac. the argentine government is also under pressure from european union countries and the international monetary fund (imf) to raise utilities tariffs  because most of the utilities operating in argentina are european.
1,radcliffe will compete in london paula radcliffe will compete in the flora london marathon this year after deciding her schedule for 2005.  the 31-year-old won the race in 2002 on her marathon debut  defended her title 12 months later and will now seek a third title in the 17 april race.  it doesn t get any better than this for the 25th anniversary   said race director david bedford.  after announcing the greatest men s field ever we now have the greatest women s distance runner ever.  three years ago radcliffe smashed the women s world record in two hours 18 minutes 15 seconds.  the bedford star returned to london 12 months later  lowering her mixed-race world record of 2:17:18  which she set in chicago in october 2003  by one minute 53 secs. radcliffe s career took a setback when she failed to complete the olympic marathon and later dropped out of the athens 10 000m last august. but the 31-year-old bounced back to win the new york marathon in november. radcliffe  however  passed up the chance to go for the  big city  marathon grand slam. with wins in chicago  london and new york  only the boston marathon remains to be conquered but that takes place a day after london.  boston is definitely a race i want to do at some point  but london is very special to me   said radcliffe.  i don t pick races thinking about things like pressure. i pick the ones in my heart i really want to do.  i love the atmosphere  crowds and course and know it will always be a great quality race.  it is also the 25th anniversary this year which adds to the occasion.
1,serena becomes world number two serena williams has moved up five places to second in the world rankings after her australian open win.  williams won her first grand slam title since 2003 with victory over lindsay davenport  the world number one. men s champion marat safin remains fourth in the atp rankings while beaten finalist lleyton hewitt replaces andy roddick as world number two. roger federer retains top spot  but safin has overtaken hewitt to become the new leader of the champions race. alicia molik  who lost a three-set thriller against davenport in the quarter-finals  is in the women s top 10 for the first time in her career. her rise means australia have a player in the top 10 of the men s and women s rankings for the first time in 21 years. and britain s elena baltacha  who qualified and then reached the third round  has risen to 120 in the world - a leap of 65 places and her highest ranking yet.
0,algeria hit by further gas riots algeria suffered a weekend of violent protests against government plans to raise gas prices  local press reports.  demonstrators in a number of regions blocked roads  attacked public buildings and overturned vehicles  newspapers including el watan reported. the price of butane gas  a vital fuel for cooking  has risen to 200 dinars ($2.77) per canister from 170 dinars. even before the hike  failing economic conditions had been fanning resentment in some of algeria s poorest regions.  demonstrators took to the streets last week when the cost change was first announced  but police seemed to have restored order. according to local press reports  trouble flared up again on saturday and carried on into sunday. el watan said that a number of hot spots centred on the villages and towns close to bouira  about 100 kilometres (60 miles) south of the capital algiers. among the other main areas affected were the western tiaret region and sidi ammar in the east of the country  agence france presse (afp) reported. riots also flared up in the maghnia region close to the border with morocco in the west  afp said. butane gas and fuel oil are used as the main source of fuel to heat homes and cook food in algeria s remote mountain areas.
0,worldcom bosses  $54m payout ten former directors at worldcom have agreed to pay $54m (Â£28.85m)  including $18m from their own pockets  to settle a class action lawsuit  reports say.  james wareham  a lawyer representing one of the directors  told reuters the 10 had agreed to pay those who lost billions when the firm collapsed. the remaining $36m will be paid by the directors  insurers. but  a spokesman for the prosecutor  new york state comptroller alan hevesi  said no formal agreement had been made.  corporate governance experts said that if the directors do dip into their own pockets for the settlement  it will set a new standard for the accountability of bosses  when the firms they oversee face problems.   directors very rarely pay   said charles elson  chairman of the center for corporate governance at the university of delaware. he added that the settlement  sends a pretty strong shockwave through the director world . a formal agreement on the payout is expected to be signed on thursday in a us district court in manhattan. earlier  the new york times had reported that the personal payments were required as part of any deal at the start of negotiations. the ten former outside directors are james allen  judith areen  carl aycock  max bobbitt  clifford alexander  stiles kellett  gordon macklin  john porter  lawrence tucker and the estate of john sidgmore  who died last year. it has not yet been determined how much each director will have to pay.  none of the 10 former directors was a direct participant in the accounting machinations of the worldcom fraud   said the wall street journal (wsj).  two other outside former directors  bert roberts and francesco galesi  remain defendants in the lawsuit  said the newspaper. according to the wsj  which cites people familiar to the case  the settling directors are expected to deny wrongdoing and state they are settling the case to eliminate the uncertainties and expense of further litigations. the second-largest us long-distance telecoms operator filed for bankruptcy in 2002 when an $11bn accounting scandal was unearthed. the company emerged from chapter 11 protection last year and changed its name to mci inc. former worldcom chief executive bernard ebbers is to face trial this month on criminal charges that he oversaw the fraud.
1,robinson ready for difficult task england coach andy robinson faces the first major test of his tenure as he tries to get back to winning ways after the six nations defeat by wales.  robinson is likely to make changes in the back row and centre after the 11-9 loss as he contemplates sunday s set-to with france at twickenham. lewis moody and martin corry could both return after missing the game with hamstring and shoulder problems. and the midfield pairing of mathew tait and jamie noon is also under threat. olly barkley immediately allowed england to generate better field position with his kicking game after replacing debutant tait just before the hour. the bath fly-half-cum-centre is likely to start against france  with either tait or noon dropping out.  tait  given little opportunity to shine in attack  received praise from robinson afterwards  even if the coach admitted cardiff was an  unforgiving place  for the teenage prodigy. robinson now has a tricky decision over whether to withdraw from the firing line  after just one outing  a player he regards as central to england s future. tait himself  at least outwardly  appeared unaffected by the punishing treatment dished out to him by gavin henson in particular.  i want more of that definitely   he said.  hopefully i can train hard this week and get selected for next week but we ll have to look at the video and wait and see.  we were playing on our own 22 for a lot of the first half so it was quite difficult. i thought we defended reasonably well but we ve just got to pick it up for france.   his newcastle team-mate noon hardly covered himself in glory in his first major test. he missed a tackle on michael owen in the build-up to wales  try  conceded a penalty at the breakdown  was turned over in another tackle and fumbled gavin henson s cross-kick into touch  all inside the first quarter. his contribution improved in the second half  but england clearly need more of a playmaker in the inside centre role. up front  the line-out remains fallible  despite a superb performance from chris jones  whose athleticism came to the fore after stepping into the side for moody. it is more likely the leicester flanker will return on the open side for the more physical challenge posed by the french forwards  with andy hazell likely to make way. lock ben kay also justified his recall with an impressive all-round display on his return to the side  but elsewhere england positives were thin on the ground.
0,standoff  on deutsche s lse bid deutsche boerse investors unhappy with its london stock exchange bid will have no chance to throw out the exchange s management until may  reuters says.  the sunday times reported that hedge funds tci and atticus were planning to demand the removal of the group s chairman and chief executive. but deutsche boerse told news agency reuters such a move would have to wait until may s annual general meeting. investors want deutsche to return cash to shareholders rather than bid.  we are long-term investors and are experienced in removing management. we are not scared to take this to its conclusion this time   atticus  david slager told the sunday times. however  deutsche boerse told reuters:  tci s request for the removal of the supervisory board will be considered at the annual general meeting on may 25.   the sunday times reported that tci had been drawing up a list of heavyweight executives to replace deutsche s chairman rolf breuer and chief executive werner seifert. the group owns more than 5% of deutsche - more than enough to demand an extraordinary general meeting to call on shareholders to oust the german exchange s management. under german law deutsche does not need investor backing to make a takeover bid. tci and atticus have opposed the lse bid for some time saying it would destroy shareholder value  and would be better spent on a share buyback. deutsche is in competition with pan-european bourse euronext to take over the london exchange. many commentators have suggested a bidding war between the two could break out. however  any such move would have to wait until march when the office of fair trading completes an investigation into the competition aspects of the pair s takeover proposals.
1,chepkemei hit by big ban kenya s athletics body has suspended two-time london marathon runner-up susan chepkemei from all competition until the end of the year.  athletics kenya (ak) issued the ban after chepkemei failed to turn up for a cross country training camp in embu.  we have banned her from all local and international competitions   said ak chief isaiah kiplagat.  we shall communicate this decision to the iaaf and all meet directors all over the world.  the 29-year-old finished second to paula radcliffe in the 2002 and 2003 london races  and was also edged out in an epic new york marathon contest last year.  but the ban will prevent the two-time world half-marathon silver medallist from challenging radcliffe at this year s london event in april. global sports communications  chepkemei s management company  said she had wanted to run in the world cross country championships in march. but ak maintained it was making an example of chepkemei as a warning to other kenyan athletes.  we are taking this action in order to salvage our pride   said kiplagat.  we have been accused of having no teeth to bite with and that agents are ruling over us.  ka has also threatened three-time women s short-course champion edith masai with a similar ban if reports that she feigned injury to avoid running at the cross country world championships are true. masai missed the national trials in early february  but was included in the provisional team on the proviso that she ran in a regional competition. she failed to run in the event  citing a leg injury.
0,continental  may run out of cash  shares in continental airlines have tumbled after the firm warned it could run out of cash.  in a filing to us regulators the airline warned of  inadequate liquidity  if it fails to reduce wage costs by $500m by the end of february. continental also said that  if it did not make any cuts  it expects to lose  hundreds of millions of dollars  in 2005 in current market conditions. failure to make cutbacks may also push it to reduce its fleet  the group said. shares in the fifth biggest us carrier had fallen 6.87% on the news to $10.44 by 1830 gmt.  without the reduction in wage and benefit costs and a reasonable prospect of future profitability  we believe that our ability to raise additional money through financings would be uncertain   continental said in its filing to the us securities and exchange commission (sec).  airlines have faced tough conditions in recent years  amid terrorism fears since the 11 september world trade centre attack in 2001. but despite passengers returning to the skies  record-high fuel costs and fare wars prompted by competition from low cost carriers have taken their toll. houston-based continental now has debt and pension payments of nearly $984m which it must pay off this year. the company has been working to streamline its operations - and has managed to save $1.1bn in costs without cutting jobs. two weeks  ago the group also announced it would be able to shave a further $48m a year from its costs with changes to wage and benefits for most of its us-based management and clerical staff.
1,souness eyes summer move for owen newcastle boss graeme souness is lining up a summer move for england and real madrid striker michael owen.  he sees owen as the ideal replacement for alan shearer  who is due to retire in the summer  although he hopes to persuade shearer to carry on.  michael is in the category of players who would excite the fans and we re monitoring him   he told bbc newcastle.  he is a great centre-forward and only 25 but i don t think we re the only ones monitoring the situation at real.  souness has also hinted he thinks shearer may carry on despite his stated intent to retire at the end of the season. he believes the prospect of breaking jackie milburn s club scoring record may influence the striker s decision.  milburn scored 200 league and cup goals between 1946 and 1957  while shearer currently has 187 goals to his name.  without giving too much away  i am confident he will be here next season   said souness.  i can t imagine him leaving without breaking jackie milburn s scoring record.  souness also revealed he tried to bring back nolberto solano during the january transfer window. the peruvian international was sold to aston villa a year ago but in the phone-in for bbc newcastle  souness said tried to re-sign him  but villa were not interested in selling.  the former rangers and liverpool boss is also looking to bring in a number of new acquisitions once the current campaign has been completed.  i m after three  four or five new players in the summer - we have got lots of targets   he said.  don t think we will wait to the last day of the season to say: `who are we going to target now
1,english clubs make euro history all four of england s champions league representatives have reached the knockout stages for the first time.  arsenal and chelsea are seeded as group winners  while runners-up manchester united and liverpool are not. rules stipulate that teams from the same country or group will be kept apart in the draw on 17 december. the favourites are chelsea and barcelona  and real madrid  the two milan sides  juventus and bayern munich are among the 16 still in the hat.  steven gerrard s last-gasp wonder-strike secured qualification for  against olympiakos on wednesday evening.  ac milan  bayer leverkusen  internazionale  juventus  lyon.  who had already qualified  fielded a second-string side and went down 3-0 to fenerbahce.  ac milan  bayer leverkusen  internazionale  juventus  monaco.  on tuesday   finished top of their group with a 5-1 win over the rosenborg after drawing four of their first five matches.  barcelona  bayern munich  porto  real madrid  werder bremen    who had already qualified lost 2-1 to porto as jose mourinho made an unhappy return to his former club.  barcelona  bayern munich  psv eindhoven  real madrid  werder bremen.
1,dal maso in to replace bergamasco david dal maso has been handed the task of replacing the injured mauro bergamasco at flanker in italy s team to face scotland on saturday.  alessandro troncon continues at scrum-half despite the return to fitness of paul griffen. the experienced cristian stoica is recalled at centre at the expense of walter pozzebon.  we are going to scotland for the first away win and nothing else   said manager marco bollesan.  i really believe this is the team who will have all our faith for saturday s game.  we lost a player like mauro bergamasco who has been important for us  but (coach) john (kirwan) has put together the best team at present  if not ever.  r de marigny (parma); mirco bergamasco (stade francais)  c stoica (montpellier)  a masi (viadana)  l nitoglia (calvisano); l orquera (padova)  a troncon (treviso); a lo cicero (l aquilla)  f ongaro (treviso)  m castrogiovanni (calvisano)  s dellape (agen)  m bortolami (narbonne  capt)  a persico (agen)  d dal maso (treviso)  s parisse (treviso).  g intoppa (calvisano)  s perugini (calvisano)  ca del fava (parma)  s orlando (treviso)  p griffen (calvisano)  r pedrazzi (viadana)  k robertson (viadana).
0,golden rule  intact  says ex-aide chancellor gordon brown will meet his golden economic rule  with a margin to spare   according to his former chief economic adviser.  formerly one of mr brown s closest treasury aides  ed balls hinted at a budget giveaway on 16 march. he said he hoped more would be done to build on current tax credit rules. any rate rise ahead of an expected may election would not affect the labour party s chances of winning  he added. last july  mr balls won the right to step down from his treasury position and run for parliament  defending the labour stronghold of normanton in west yorkshire.  mr balls rejected the allegation that mr brown had been sidelined in the election campaign  saying he was playing a  different  role to the one he played in the last two elections. he rejected speculation that mr brown was considering becoming foreign secretary  saying his recent travels had been linked to efforts to boost international development. gordon brown s decision to announce the date of the budget while on a trip to china was a  sensible thing to do   since he was talking about skills and investment at the time  mr balls told the bbc. commenting on speculation of an interest rate rise  he said it was not within the remit of the bank of england s monetary policy committee (mpc) to factor a potential election into its rate decisions. expectations of a rate rise have gathered pace after figures showed that house prices are still rising. consumer borrowing rose at a near-record pace in january.  i don t believe it would be a big election issue in britain or a problem for labour   mr balls said. prime minister tony blair has yet to name the date of the election  but most pundits are betting on 5 may as the likely day.
